filename,公司全称,公司简称,公司代码,制度名称,落款日期,制度分类,法规依据,关联公告名称,决策机构,篇幅页码,字数
145991600_2025-10-13_瑞丰高材：信息披露管理制度（2025年10月）.PDF,山东瑞丰高分子材料股份有限公司,山东瑞丰高分子材料,未找到,信息披露管理制度,2025-10-01,信息披露管理办法,中华人民共和国公司法;中华人民共和国证券法;深圳证券交易所创业板股票上市规则;深圳证券交易所上市公司自律监管指引第5号——信息披露事务管理,未找到,股东会,12,8893
145991601_2025-10-13_瑞丰高材：重大信息内部报告制度（2025年10月）.PDF,山东瑞丰高分子材料股份有限公司,山东瑞丰高分子材料,未找到,重大信息内部报告制度,2025-10-01,重大信息内部报告制度,中华人民共和国公司法;中华人民共和国证券法;深圳证券交易所创业板股票上市规则,未找到,董事会,7,4259
145991602_2025-10-13_瑞丰高材：信息披露暂缓与豁免管理制度（2025年10月）.PDF,山东瑞丰高分子材料股份有限公司,山东瑞丰高分子材料,未找到,信息披露暂缓与豁免管理制度,2025-10-01,信息披露豁免及暂缓制度,《中华人民共和国证券法》;《深圳证券交易所创业板股票上市规则》;《深圳证券交易所上市公司自律监管指引第2号——创业板上市公司规范运作》;《上市公司信息披露暂缓与豁免管理规定》;《山东瑞丰高分子材料股份有限公司章程》,未找到,董事会,4,2601
145991603_2025-10-13_瑞丰高材：独立董事年报工作制度（2025年10月）.PDF,山东瑞丰高分子材料股份有限公司,山东瑞丰高分子材料,未找到,独立董事年报工作制度,2025-10-01,独立董事工作制度,上市公司独立董事管理办法;深圳证券交易所上市公司自律监管指引第2号——创业板上市公司规范运作;公司章程,未找到,董事会,2,1383
145991604_2025-10-13_瑞丰高材：独立董事工作制度（2025年10月）.PDF,山东瑞丰高分子材料股份有限公司,山东瑞丰高分子材料,未找到,独立董事工作制度,2025-10-01,独立董事工作制度,中华人民共和国公司法；上市公司治理准则；上市公司独立董事管理办法,未找到,股东会,8,5678
145991608_2025-10-13_上海北特科技集团股份有限公司股东会议事规则（2025年10月修订）.pdf,上海北特科技集团股份有限公司,北特科技,未找到,股东会议事规则,2025-10-13,股东大会议事规则,中华人民共和国公司法;中华人民共和国证券法;上市公司股东会规则,145991609_2025-10-13_上海北特科技集团股份有限公司累积投票制实施细则（2025年10月修订）.pdf,股东会,16,9878
145991609_2025-10-13_上海北特科技集团股份有限公司累积投票制实施细则（2025年10月修订）.pdf,上海北特科技集团股份有限公司,上海北特科技集团,未找到,累积投票制实施细则,2025-10-13,股东大会投票制度,《上海证券交易所股票上市规则》;《上市公司治理准则》;《上海北特科技集团股份有限公司章程》,145991608_2025-10-13_上海北特科技集团股份有限公司股东会议事规则（2025年10月修订）.pdf,股东会,3,1695
145991610_2025-10-13_上海北特科技集团股份有限公司信息披露暂缓、豁免管理制度.pdf,上海北特科技集团股份有限公司,北特科技,未找到,信息披露暂缓与豁免管理制度,2025-10-13,信息披露豁免及暂缓制度,《上市公司信息披露管理办法》;《上市公司信息披露暂缓与豁免管理规定》;《上海证券交易所股票上市规则》,145991608_2025-10-13_上海北特科技集团股份有限公司股东会议事规则（2025年10月修订）.pdf,董事会,6,2808
145991612_2025-10-13_上海北特科技集团股份有限公司募集资金管理制度（2025年10月修订）.pdf,上海北特科技集团股份有限公司,上海北特科技集团,未找到,募集资金管理制度,2025-10-13,募集资金管理制度,中华人民共和国公司法;中华人民共和国证券法;上海证券交易所股票上市规则;上市公司募集资金监管规则,145991608_2025-10-13_上海北特科技集团股份有限公司股东会议事规则（2025年10月修订）.pdf,股东会,10,6509
145991614_2025-10-13_上海北特科技集团股份有限公司投资者关系管理制度（2025年10月修订）.pdf,上海北特科技集团股份有限公司,上海北特科技集团,未找到,投资者关系管理制度,2025-10-13,投资者关系制度,中华人民共和国公司法;中华人民共和国证券法;上海证券交易所股票上市规则;上海证券交易所上市公司自律监管指引第1号——规范运作;上海北特科技集团股份有限公司章程,145991608_2025-10-13_上海北特科技集团股份有限公司股东会议事规则（2025年10月修订）.pdf,董事会,10,5594
145991615_2025-10-13_上海北特科技集团股份有限公司总经理工作细则（2025年10月修订）.pdf,上海北特科技集团股份有限公司,上海北特科技集团,未找到,总经理工作细则,2025-10-13,总裁工作细则,中华人民共和国公司法,145991608_2025-10-13_上海北特科技集团股份有限公司股东会议事规则（2025年10月修订）.pdf,董事会,9,4950
145991620_2025-10-13_上海北特科技集团股份有限公司对外担保管理制度（2025年10月修订）.pdf,上海北特科技集团股份有限公司,北特科技,未找到,对外担保管理制度,2025-10-13,对外担保制度,中华人民共和国民法典;中华人民共和国公司法;中华人民共和国证券法;上海证券交易所股票上市规则;上海北特科技集团股份有限公司章程,145991608_2025-10-13_上海北特科技集团股份有限公司股东会议事规则（2025年10月修订）.pdf,董事会,9,5178
145991621_2025-10-13_上海北特科技集团股份有限公司董事会审计委员会议事规则（2025年10月修订）.pdf,上海北特科技集团股份有限公司,北特科技,未找到,董事会审计委员会议事规则,2025-10-13,董事会审计委员会议事规则,《中华人民共和国公司法》;《上市公司治理准则》;《上市公司独立董事管理办法》;《上海证券交易所股票上市规则》;《上海证券交易所上市公司自律监管指引第1号——规范运作》,145991608_2025-10-13_上海北特科技集团股份有限公司股东会议事规则（2025年10月修订）.pdf,董事会,9,5029
145991622_2025-10-13_上海北特科技集团股份有限公司控股子公司管理办法（2025年10月修订）.pdf,上海北特科技集团股份有限公司,北特科技,未找到,控股子公司管理办法,2025-10-13,子公司管理制度,中华人民共和国公司法；上海北特科技集团股份有限公司章程,145991608_2025-10-13_上海北特科技集团股份有限公司股东会议事规则（2025年10月修订）.pdf,董事会,5,2512
145991624_2025-10-13_上海北特科技集团股份有限公司独立董事工作制度（2025年10月修订）.pdf,上海北特科技集团股份有限公司,北特科技,未找到,独立董事工作制度,2025-10-13,独立董事工作制度,中华人民共和国公司法;上市公司治理准则;上市公司独立董事管理办法;上海证券交易所股票上市规则;上海证券交易所上市公司自律监管指引第1号——规范运作,145991608_2025-10-13_上海北特科技集团股份有限公司股东会议事规则（2025年10月修订）.pdf,股东会,12,7445
145991626_2025-10-13_上海北特科技集团股份有限公司对外投资管理制度（2025年10月修订）.pdf,上海北特科技集团股份有限公司,上海北特科技集团,未找到,对外投资管理制度,2025-10-13,对外投资制度,中华人民共和国公司法；中华人民共和国民法典；上海证券交易所上市公司自律监管指引第1号——规范运作；上海证券交易所股票上市规则；上海北特科技集团股份有限公司章程,145991608_2025-10-13_上海北特科技集团股份有限公司股东会议事规则（2025年10月修订）.pdf,股东会,7,4131
145991628_2025-10-13_上海北特科技集团股份有限公司董事会战略委员会议事规则（2025年10月修订）.pdf,上海北特科技集团股份有限公司,北特科技,未找到,董事会战略委员会议事规则,2025-10-13,董事会战略委员会议事规则,中华人民共和国公司法;上市公司治理准则;上海北特科技集团股份有限公司章程,145991608_2025-10-13_上海北特科技集团股份有限公司股东会议事规则（2025年10月修订）.pdf,董事会,5,2835
145991630_2025-10-13_上海北特科技集团股份有限公司内部控制评价管理制度（2025年10月修订）.pdf,上海北特科技集团股份有限公司,北特科技,未找到,内部控制评价管理制度,2025-10-13,内部控制制度,《企业内部控制基本规范》;《企业内部控制评价指引》;《公司章程》,145991608_2025-10-13_上海北特科技集团股份有限公司股东会议事规则（2025年10月修订）.pdf,董事会,5,4182
145991635_2025-10-13_上海北特科技集团股份有限公司章程(2025年10月修订).pdf,上海北特科技集团股份有限公司,上海北特科技集团,未找到,章程,未找到,公司章程,中华人民共和国公司法;中华人民共和国证券法,145991608_2025-10-13_上海北特科技集团股份有限公司股东会议事规则（2025年10月修订）.pdf,股东会,51,33076
145991636_2025-10-13_上海北特科技集团股份有限公司董事会议事规则（2025年10月修订）.pdf,上海北特科技集团股份有限公司,上海北特科技集团,未找到,董事会议事规则,2025-10-13,董事会议事规则,中华人民共和国公司法;中华人民共和国证券法;上市公司治理准则;上海证券交易所股票上市规则;上市公司独立董事管理办法,145991608_2025-10-13_上海北特科技集团股份有限公司股东会议事规则（2025年10月修订）.pdf,股东会,13,7989
