filename,公司全称,公司简称,公司代码,公告名称,落款日期,业绩分类,审计机构,签字会计师,审计意见,"审计费用（万元）/
会计师事务所报酬",营业收入（单位：元）-本期数据,营业收入（单位：元）-上期数据,营业收入（单位：元）-同比变动比例（%）,"归属于上市公司股东的净利润
（单位：元）-本期数据","归属于上市公司股东的净利润
（单位：元）-上期数据","归属于上市公司股东的净利润
（单位：元）-同比变动比例（%）",归属于上市公司股东的扣除非经常性损益的净利润（单位：元）-本期数据,归属于上市公司股东的扣除非经常性损益的净利润（单位：元）-上期数据,归属于上市公司股东的扣除非经常性损益的净利润（单位：元）-同比变动比例（%）,"总资产/资产总额
（单位：元）-本期数据","总资产/资产总额
（单位：元）-上期数据","总资产/资产总额
（单位：元）-同比变动比例（%）","归属于上市公司股东的净资产
（单位：元）-本期数据","归属于上市公司股东的净资产
（单位：元）-上期数据","归属于上市公司股东的净资产
（单位：元）-同比变动比例（%）",经营活动产生的现金流量净额-本期数据,经营活动产生的现金流量净额-上期数据,经营活动产生的现金流量净额-同比变动比例（%）,基本每股收益（元／股）-本期数据,基本每股收益（元／股）-上期数据,基本每股收益（元／股）-同比变动比例（%）,加权平均净资产收益率（%）-本期数据,加权平均净资产收益率（%）-上期数据,加权平均净资产收益率（%）-同比变动比例（%）,资产负债率,目录,利润分配预案/利润分配方案,语言,精排,篇幅页码,字数,净利润（本期数据）,净利润（上期数据）,本期数据,上期数据,同比变动比例（%）,负债合计（本期数据）,负债和所有者权益（或股东权益）总计（本期数据）,董事会决议通过的本报告期利润分配预案或公积金转增股本预案,经本次董事会审议通过的利润分配预案为：,年度利润分配方案如下：
146006898_2025-10-23_博汇科技2025年第三季度报告.pdf,北京市博汇科技股份有限公司,博汇科技,688004,2025年第三季度报告,2025-10-22,亏损,未找到,未找到,未找到,未找到,"63,744,178.05","114,947,644.39",18.75,"2,761,365.10","-14,140,826.27",不适用,"2,331,738.77","-17,083,956.82",不适用,"722,736,155.56","726,002,001.81",-0.45,"590,142,909.38","615,318,197.66",-4.09,不适用,"-50,244,484.09",不适用,0.03,-0.18,不适用,0.47,-2.35,增加 2.43 个百分点,74.86%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据、财务指标发生变动的情况、原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;三、其他提醒事项;四、季度财务报表;（一）审计意见类型;（二）财务报表;合并资产负债表;合并利润表;合并现金流量表,未找到,中文,否,12,9400,"-14,140,826.27","-34,851,980.27","-14,140,826.27","-34,851,980.27",不适用,"132,593,246.18","722,736,155.56",未找到,未找到,未找到
146007061_2025-10-23_2025年第三季度报告.pdf,武汉中科通达高新技术股份有限公司,中科通达,688038,2025年第三季度报告,2025-10-23,亏损,未找到,未找到,未找到,未找到,"25,421,103.44","51,740,000.00",-51.74,"-6,024,319.75",未找到,不适用,"-7,035,768.75",未找到,不适用,"1,067,694,553.15","1,203,381,809.66",-11.28,"591,586,344.34","600,422,819.33",-1.47,"9,053,160.10",未找到,-50.79,-0.0518,-0.0591,-491.39,-1.01,-1.15,减少 0.16 个百分点,44.67%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据、财务指标发生变动的情况、原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;三、其他提醒事项;四、季度财务报表;（一）审计意见类型;（二）财务报表;合并资产负债表;合并利润表;合并现金流量表,未找到,中文,否,14,10385,"-7,013,753.35","671,194.92","-7,013,753.35","671,194.92",未找到,"476,108,208.81","1,067,694,553.15",未找到,未找到,未找到
146007138_2025-10-23_钢研高纳：2025年三季度报告.PDF,北京钢研高纳科技股份有限公司,钢研高纳,300034,北京钢研高纳科技股份有限公司2025年第三季度报告,2025-10-22,同比下降,未找到,未找到,未找到,未找到,"987,405,829.98","885,078,000.00",22.78%,"60,757,384.07","55,000,000.00",10.33%,"58,476,934.34","53,000,000.00",14.15%,"7,792,193,824.51","7,593,715,153.08",2.61%,"3,814,182,534.33","3,495,156,817.05",9.13%,"-282,786,106.95","-375,292,588.83",24.65%,0.0764,0.0680,7.33%,1.61%,0.99%,-50.82%,46.14%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据和财务指标发生变动的情况及原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;（二）公司优先股股东总数及前10名优先股股东持股情况表;（三）限售股份变动情况;三、其他重要事项;四、季度财务报表;（一）财务报表;1、合并资产负债表;2、合并年初到报告期末利润表;3、合并年初到报告期末现金流量表;（二）2025年起首次执行新会计准则调整首次执行当年年初财务报表相关项目情况;（三）审计报告,未找到,中文,否,10,9165,"218,848,528.68","328,846,922.42","218,848,528.68","328,846,922.42",-33.45%,"3,464,294,907.93","7,792,193,824.51",未找到,未找到,未找到
146007163_2025-10-23_广西能源股份有限公司2025年第三季度报告.pdf,广西能源股份有限公司,广西能源,600310,广西能源股份有限公司2025年第三季度报告,2025-10-23,同比下降,未找到,未找到,未找到,未找到,"998,255,611.06",未找到,0.04,"149,127,658.57",未找到,-65.97,"34,245,146.37",未找到,-57.75,"23,217,149,459.71","23,289,994,478.89",-0.31,"3,041,810,078.36","2,994,831,409.07",1.57,"1,231,936,771.34",未找到,34.44,0.1017,未找到,-65.98,5.03,未找到,减少8.77个百分点,77.58%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据、财务指标发生变动的情况、原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;三、其他提醒事项;四、季度财务报表;（一）审计意见类型;（二）财务报表;合并资产负债表;合并利润表;合并现金流量表;母公司资产负债表;母公司利润表;母公司现金流量表,未找到,中文,否,19,17097,"191,577,114.06","551,614,264.50","191,577,114.06","551,614,264.50",-65.27,"18,007,752,571.99","23,217,149,459.71",未找到,未找到,未找到
146007165_2025-10-23_中远海运特种运输股份有限公司2025年第三季度报告.pdf,中远海运特种运输股份有限公司,中远海特,600428,中远海运特种运输股份有限公司2025年第三季度报告,2025-10-23,同比增长,未找到,未找到,未找到,未找到,"5,835,368,317.48",未找到,27.89,"504,045,773.18",未找到,6.62,"505,251,515.63",未找到,8.12,"42,878,832,356.59","34,928,645,469.66",22.76,"16,524,027,945.50","12,582,296,355.48",31.33,不适用,不适用,不适用,0.185,未找到,-15.91,3.12,未找到,减少0.90个百分点,57.98%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据、财务指标发生变动的情况、原因;二、股东信息;（一）普通股股东总数及前十名股东持股情况表;三、其他提醒事项;四、季度财务报表;（一）审计意见类型;（二）财务报表;合并资产负债表;合并利润表;合并现金流量表,未找到,中文,否,13,10453,"1,763,024,837.60","1,367,296,451.03","1,763,024,837.60","1,367,296,451.03",29.03%,"24,837,045,350.33","42,878,832,356.59",未找到,未找到,未找到
146007197_2025-10-23_2025年第三季度报告.pdf,深圳华大智造科技股份有限公司,华大智造,688114,深圳华大智造科技股份有限公司2025年第三季度报告,2025-10-22,亏损,未找到,未找到,未找到,未找到,"755,198,083.64",未找到,14.45,"-15,998,260.06",未找到,不适用,"-25,389,320.56",未找到,不适用,"10,128,027,308.00","10,314,855,725.90",-1.81,"7,727,247,124.26","7,890,161,750.38",-2.06,不适用,未找到,不适用,-0.04,未找到,不适用,-0.21,未找到,增加 1.84 个百分点,74.86%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据、财务指标发生变动的情况、原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;三、其他提醒事项;四、季度财务报表;（一）审计意见类型;（二）财务报表;合并资产负债表;合并利润表;合并现金流量表,未找到,中文,否,14,11022,"-120,999,586.04","-466,701,054.62","-120,999,586.04","-466,701,054.62",不适用,"2,398,889,737.75","10,128,027,308.00",未找到,未找到,未找到
146007462_2025-10-23_陕西莱特光电材料股份有限公司2025年第三季度报告.pdf,陕西莱特光电材料股份有限公司,莱特光电,688150,陕西莱特光电材料股份有限公司2025年第三季度报告,2025-10-23,同比增长,未找到,未找到,未找到,未找到,"131,258,874.47","423,036,664.64",18.61,"53,393,981.97","179,859,585.96",43.27,"49,893,527.14","169,731,652.26",49.54,"2,192,952,617.13","2,118,081,195.61",3.53,"1,803,719,843.68","1,784,183,898.24",1.09,不适用,不适用,不适用,0.13,0.45,44.44,2.87,9.79,增加 0.79 个百分点,74.86%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据、财务指标发生变动的情况、原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;三、其他提醒事项;四、季度财务报表;（一）审计意见类型;（二）财务报表;合并资产负债表;合并利润表;合并现金流量表,未找到,中文,否,13,9176,"179,859,585.96","129,753,161.26","179,859,585.96","129,753,161.26",43.27,"389,232,773.45","2,192,952,617.13",未找到,未找到,未找到
146007473_2025-10-23_盛屯矿业集团股份有限公司2025年第三季度报告.pdf,盛屯矿业集团股份有限公司,盛屯矿业,600711,盛屯矿业集团股份有限公司 2025 年第三季度报告,2025-10-24,同比增长,未找到,未找到,未找到,未找到,"7,912,956,560.03",未找到,26.74,"648,936,758.59",未找到,11.32,"698,660,937.24",未找到,7.79,"41,752,697,930.88","37,528,507,486.37",11.26,"16,884,397,687.27","15,473,666,332.29",9.12,"3,075,475,765.62",未找到,41.55,0.210,未找到,12.89,3.880,未找到,增加 0.003 个百分点,55.33%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据、财务指标发生变动的情况、原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;三、其他提醒事项;四、季度财务报表;（一）审计意见类型;（二）财务报表;合并资产负债表;合并利润表;合并现金流量表,未找到,中文,否,13,10400,"2,152,339,341.83","1,859,052,752.45","2,152,339,341.83","1,859,052,752.45",15.81,"23,012,155,213.84","41,752,697,930.88",未找到,未找到,未找到
146007551_2025-10-23_卧龙新能2025年第三季度报告.pdf,卧龙新能源集团股份有限公司,卧龙新能,600173,卧龙新能源集团股份有限公司 2025 年第三季度报告,2025-10-23,同比下降,未找到,未找到,未找到,未找到,"319,563,954.38","1,485,964,466.19",-78.49,"-5,797,037.78","20,532,970.00",-128.23,"-4,923,806.33","32,427,308.58",-115.18,"8,553,500,519.64","8,662,485,673.40",-1.26,"3,829,396,030.53","4,500,958,003.06",-14.92,不适用,不适用,不适用,-0.0084,0.0297,-128.28,-0.15,0.46,减少 0.61 个百分点,45.27%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据、财务指标发生变动的情况、原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;三、其他提醒事项;1、新能源板块业务经营情况;2、房地产业务销售及出租情况;3、参股公司君海网络经营情况;四、季度财务报表;（一）审计意见类型;（二）财务报表;合并资产负债表;合并利润表;合并现金流量表;母公司资产负债表;母公司利润表;母公司现金流量表,未找到,中文,是,23,15333,"141,198,451.30","180,968,555.91","141,198,451.30","180,968,555.91",-27.51,"3,827,025,098.92","8,553,500,519.64",未找到,未找到,未找到
146007567_2025-10-23_2025年第三季度报告.pdf,深圳市汇顶科技股份有限公司,汇顶科技,603160,深圳市汇顶科技股份有限公司 2025 年第三季度报告,2025-10-23,同比增长,未找到,未找到,未找到,未找到,"1,269,449,861.67",未找到,31.33,"245,999,461.86",未找到,87.95,"232,822,850.61",未找到,85.71,"10,956,943,816.84","10,304,337,633.45",6.33,"9,328,541,427.58","8,721,494,961.75",6.96,"727,611,496.60","626,960,679.64",16.05,0.54,0.31,86.21,2.68,1.48,增加 1.12 个百分点,74.86%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据、财务指标发生变动的情况、原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;三、其他提醒事项;四、季度财务报表;（一）审计意见类型;（二）财务报表;合并资产负债表;合并利润表;合并现金流量表,未找到,中文,否,12,9862,"676,610,806.43","448,113,575.75","676,610,806.43","448,113,575.75",53.14,"1,628,401,277.89","10,956,943,816.84",未找到,未找到,未找到
146007581_2025-10-23_新疆天润乳业股份有限公司2025年第三季度报告.pdf,新疆天润乳业股份有限公司,天润乳业,600419,新疆天润乳业股份有限公司2025年第三季度报告,2025-10-23,亏损,未找到,未找到,未找到,未找到,"678,152,147.20","2,073,627,379.34",-4.84,"11,241,834.80","-10,614,523.68",-77.60,"18,748,931.52","76,540,129.46",-62.71,"5,767,052,338.98","6,192,266,178.65",-6.87,"2,396,657,155.70","2,412,903,415.80",-0.67,不适用,"453,897,784.88",不适用,0.0356,-0.0337,-77.62,0.47,-0.44,减少1.67个百分点,55.01%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据、财务指标发生变动的情况、原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;三、其他提醒事项;四、季度财务报表;（一）审计意见类型;（二）财务报表;合并资产负债表;合并利润表;合并现金流量表;母公司资产负债表;母公司利润表;母公司现金流量表,未找到,中文,否,17,14478,"-35,906,959.62","2,696,908.15","-35,906,959.62","2,696,908.15",未找到,"3,167,634,606.16","5,767,052,338.98",未找到,未找到,未找到
146007661_2025-10-23_湖北三峡新型建材股份有限公司2025年第三季度报告.pdf,湖北三峡新型建材股份有限公司,三峡新材,600293,湖北三峡新型建材股份有限公司2025年第三季度报告,2025-10-23,亏损,未找到,未找到,未找到,未找到,"271,810,512.33","897,275,045.86",-25.56,"-32,860,872.11","-59,853,849.73",-75.56,"-41,288,969.01","-121,915,895.95",-53.50,"3,302,298,524.30","3,339,368,473.98",-1.11,"1,684,819,796.97","1,744,164,082.00",-3.40,不适用,"-81,262,129.11",不适用,-0.03,-0.05,-50.00,-1.93,-3.49,下降0.97个百分点,44.41%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据、财务指标发生变动的情况、原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;三、其他提醒事项;四、季度财务报表;（一）审计意见类型;（二）财务报表;合并资产负债表;合并利润表;合并现金流量表;母公司资产负债表;母公司利润表;母公司现金流量表,未找到,中文,否,15,13685,"-58,050,177.36","14,794,986.39","-58,050,177.36","14,794,986.39",未找到,"1,476,660,474.08","3,302,298,524.30",未找到,未找到,未找到
146007809_2025-10-23_双良节能系统股份有限公司2025年第三季度报告.pdf,双良节能系统股份有限公司,双良节能,600481,2025年第三季度报告,2025-10-23,亏损,未找到,未找到,未找到,未找到,"1,688,388,279.42","6,076,398,901.31",-49.86,"53,177,929.61","-543,589,231.71",164.75,"2,705,759.54","-600,421,828.59",103.08,"25,496,915,262.81","27,731,165,581.57",-8.06,"4,310,137,200.92","4,773,125,048.53",-9.70,"1,749,106,478.58","-1,075,489,435.54",262.63,0.0284,-0.2901,164.75,1.26,-12.06,增加 2.91 个百分点,81.86%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据、财务指标发生变动的情况、原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;三、其他提醒事项;四、季度财务报表;（一）审计意见类型;（二）财务报表;合并资产负债表;合并利润表;合并现金流量表,未找到,中文,否,13,10826,"-547,661,811.81","-1,344,654,423.78","-547,661,811.81","-1,344,654,423.78",未找到,"20,883,701,045.08","25,496,915,262.81",未找到,未找到,未找到
